data_entry,gpt_label,gold_label,gpt_confidence,contains_affirming_device,confidence_normalized
The global average temperature is on pace to increase by 4 degrees Celsius (7.2 degrees Fahrenheit) by the end of the century without some form of concrete action on climate issues.,1,1,0.95,False,0.00047836529988468877
"Ultimately, global warming has become the sole focus of so much environmental discussion that it risks eclipsing much more pressing and demonstrable environmental problems.",0,0,0.8,False,0.0004028339367450011
"Global warming--like the Ice Age, or overpopulation, or a nuclear winter--is just too specific.",0,0,0.9,False,0.0004531881788381262
"Reducing carbon emissions to zero could be a major challenge, given the track record of previous efforts to cut carbon.",0,0,0.8,True,0.0004028339367450011
"The best protection against natural disaster is economic development, which allows countries to build flood defences, reinforced buildings, medical care and food stores.",0,0,0.8,False,0.0004028339367450011
This a sneaky way to cover up the reality that global warming is a sham.,0,0,1.0,False,0.0005035424209312514
The Arctic is warming faster than anywhere else on the planet.,1,1,0.9,False,0.0004531881788381262
“ Some of ” the sea level rise is due to human disturbance such as oil drilling.,1,0,0.5,False,0.0002517712104656257
The science on the causes of climate change is already well-established.,1,0,0.9,False,0.0004531881788381262
Investors are currently finding “ a false comfort in the status quo ” by failing to factor in carbon risks and climate change.,1,1,0.9,True,0.0004531881788381262
"Global temperatures today are the same as they are 115,000 years ago, a time when modern humans were only just beginning to leave Africa.",0,0,0.8,False,0.0004028339367450011
"One of the most effective ways to cut methane is to reduce global populations of ruminant livestock, especially cattle.",1,0,0.8,False,0.0004028339367450011
Carbon dioxide is a perfectly natural gas.,0,0,0.8,False,0.0004028339367450011
"In the end, creating a clean economy will require a blend of policies, not just carbon taxes.",0,0,0.8,False,0.0004028339367450011
Humans have just 12 years to make huge leaps in innovations to reduce global warming to less extreme levels — or suffer major consequences.,1,1,0.95,True,0.00047836529988468877
"If you think this is bad, well, global warming will make it still worse in the future.",1,1,0.9,False,0.0004531881788381262
Atmospheric concentrations of carbon dioxide beyond 350 parts-per-million (ppm) could set off compounding feedback loops and so lock us into runaway climate change.,1,1,0.95,False,0.00047836529988468877
"They had to move the symbolic “ Doomsday Clock ” ahead two minutes closer to midnight because of “ the world’s failure to reduce carbon emissions, which is driving global climate change, along with modernization of the world’s nuclear arsenals.",1,0,0.9,False,0.0004531881788381262
"The increased greening is likely “ driven ” by higher carbon-dioxide levels and precipitation, and the decreased greening is largely a result of humans cutting down vegetation.",0,0,0.8,False,0.0004028339367450011
"CO2 emmissions are dwarfed by the immense amount of carbon dioxide released into the atmosphere by natural (and evil, likely Republican) sources like oceans and vegetation.",0,0,0.9,False,0.0004531881788381262
Global warming is a hoax.,0,0,1.0,False,0.0005035424209312514
Alarming levels of sea level rise are predicted to threaten Florida over the next decades.,1,1,0.95,False,0.00047836529988468877
"Over the past several years, the United States has seen an increase in business growth that has counteracted the lingering effects of the recession.",0,0,1.0,True,0.0005035424209312514
Global warming is happening and it will be dangerous to human health and welfare.,1,1,0.95,False,0.00047836529988468877
Some icebergs are cute.,0,0,0.95,False,0.00047836529988468877
"Reducing greenhouse gas emissions is the most important factor, because wetlands can naturally adapt to lower rates of sea level rise.",1,1,0.9,True,0.0004531881788381262
So a small increase in temperature at sea level can translate to an increase in temperature over a very large area of an ice shelf.,0,0,0.9,False,0.0004531881788381262
Global warming is most likely caused by human activity.,1,1,0.9,False,0.0004531881788381262
But the significant warming of the Arctic and sub-Arctic regions in recent decades are drying out these usually moist soil layers.,1,1,0.9,True,0.0004531881788381262
"Approaching such policy decisions through the less controversial lenses of resilience, risk, adaptation, and disaster preparedness can be a portal to the tougher – and more politically fraught – conversation about mitigation and carbon emissions.",0,0,0.8,False,0.0004028339367450011
These fossil fuel companies profited handsomely for decades while knowing they are putting the fate of our cities at risk.,1,1,0.95,True,0.00047836529988468877
The dangers of a warming planet are being wildly exaggerated and question the impact that fossil fuels have had on climate change.,0,0,0.9,False,0.0004531881788381262
"Identifying and addressing these ""super-emitters"" could reduce methane emissions from fossil fuels up to 87 percent.",1,0,0.8,False,0.0004028339367450011
We can see what the new economy would look like: solar and wind energy replacing fossil fuels.,1,0,0.8,True,0.0004028339367450011
Internet activity results in as much carbon emissions as the global aviation industry.,1,0,0.8,False,0.0004028339367450011
"While the world is in turmoil and falling apart in so many different ways especially with ISIS, our President is worried about global warming–what a ridiculous situation.",0,0,0.9,True,0.0004531881788381262
"If us do not address the global crisis of climate change, transform our energy system away from fossil fuel to sustainable energy, the planet that we're going to be leaving our kids and our grandchildren may well not be habitable.",1,1,0.95,False,0.00047836529988468877
There is a rush to judgment that every time something happens it’s because of global warming.,0,0,0.8,False,0.0004028339367450011
"The Keystone XL pipeline, if approved, would cut global oil prices.",0,0,0.95,True,0.00047836529988468877
"Global warming, if it is happening, will likely bring benefits to the developing world, and branded green policies as grossly immoral .",0,0,0.9,False,0.0004531881788381262
I also support cap and trade of carbon emissions.,1,1,0.9,False,0.0004531881788381262
"Hawaii is committed to environmental stewardship, and we look forward to working with other states to fight global climate change.",1,1,0.9,False,0.0004531881788381262
"Short periods of minor global warming could be considered significant, while similar periods of cooling or stagnation could be ignored by the scientific community.",0,0,0.8,True,0.0004028339367450011
"Cutting the artificial pollutants, which have a warming effect 1,600 times more powerful than carbon dioxide on average, would be a straightforward step toward meeting the Paris Agreement goal to keep global temperatures from rising more than 2 degrees Celsius above preindustrial levels.",1,1,0.9,True,0.0004531881788381262
Indicators like carbon dioxide levels or global temperature are most useful when they’re put in the right context.,0,0,0.9,False,0.0004531881788381262
"The moment we put real limits and real charges on carbon dioxide emissions, we will see a surge of innovation that will discover even better ways for reducing those emissions.",1,0,0.9,True,0.0004531881788381262
There is next to no scientific evidence anywhere to back up their doomsday predictions of catastrophic man-made global warming.,0,0,0.95,True,0.00047836529988468877
One of the most poorly quantified components of the carbon cycle is the net balance between forest disturbance and regrowth.,0,0,0.9,False,0.0004531881788381262
"There is little evidence to support claims, such as those by Al Gore, that the sea would rise by 20 feet by the end of the century.",0,0,0.8,True,0.0004028339367450011
